24858	07.11.2024	4190-00	Оплата за Масло кунжутное Ароматы жизни нерафинированное 250мл по счету 89339467156697975009 от 17/07/2026 Сумма 4190-00
24859	07.11.2024	1330-00	Оплата минеральной питьевой воды по счету 05202265405635207171 от 2024-07-21 Сумма 1330-00 без учета НДС
24860	07.11.2024	970000-00	Предоставление кредита по договору №Б-04734/26 от 16.08.2024 г. (приобретение товаров длительного пользования)
24861	07.11.2024	351000000,00	Возврат денежных средств по договору займа №9-04499/16 от 23/11/2023. Без НДС
24862	07.11.2024	3920000,00	Окончательный расчет по акту приема-передачи №0526 от 03/12/2024 (договор лизинга 76.466823-ГА от 19 апреля 2024 г.). В т.ч. НДС(20%) 653333,33
24863	07.11.2024	14300,00	Оплата за 500 штук новогодних шоколадных подарков по счету 0604 от 04.07.2024 .Сумма 14300,00 В т.ч. НДС 20% 2383,33
24864	07.11.2024	179000000.00	Возврат денежных средств по договору займа б/н от 13.01.2023. Без НДС
24865	07.11.2024	4610,00	Оплата за Кешью Красная цена жареный 100г по счету 62169259033949213825 от 03.02.2026 г. Сумма 4610,00
24866	07.11.2024	38500.00	За аренду машины/автомобиля по договору №Б-02934/14 от 23.01.2025 г.
24867	07.11.2024	4580000,00	Долевое инвестирование в жилищное строительство
24868	07.11.2024	2250.00	Оплата за Набор подарочный Pantene Pro-V Aqua Light шампнуь + бальзам 250мл и 200мл по счету 99849605790738617004 от 06.01.2023г Сумма 2250.00
24869	07.11.2024	630.00	гос.услуга
24870	07.11.2024	680-00	Перевод собственных средств себе
24871	07.11.2024	4130-00	НДС от комиссии за выполнение функций агента валютного контроля по операциям в рамках контракта
24872	07.11.2024	630,00	Оплата за Салфетки Tolli plus влажные универсальные с антибактериальным эффектом 120шт по счету 47493420147975957709 от 28.06.2028 г. Сумма 630,00
24873	07.11.2024	333000000,00	Оплата по счету #0065 от 17 августа 2028 г. за яхту/катер Midnight Express FL06354
24874	07.11.2024	2980000,00	Оплата Дог №13-02208Е от 19/11/2024, согл. Сч 0865-27 от 26.07.2024 оплата за сброс загрязняющих веществ
24875	07.11.2024	2660000-00	Оплата за запасные части для оборудования по счету №0020 от 16.06.2024г.; Договор №Е-04059/86 от 30.06.2023 г.
24876	07.11.2024	2830000,00	Окончательный расчет по акту приема-передачи №0422 от 28/12/2024г. (договор лизинга №14-03096 от 18 января 2025 г.). В т.ч. НДС(20%) 471666,66
24877	07.11.2024	1020000.00	Паевой взнос в жилищно-строительный кооператив с целью приобретения права собственности на жилое помещение по адресу г. Владимир, Мирная ул., д. 12
24878	07.11.2024	4960,00	Оплата за Кофе молотый Venetto Raffinato жареный в капсулах 10х5г по счету 08858679378167103931 от 18.12.2026 Сумма 4960,00
24879	07.11.2024	4310-00	Оплата за Мыло по счету 88018254218013706345 от 19.04.2028 г. Сумма 4310-00
24880	07.11.2024	2660.00	Оплата минеральной питьевой воды по счету 14119709314920464597 от 11.08.2025 г. Сумма 2660.00 без учета НДС
24881	07.11.2024	1810000.00	оплата по счеатм 0551, 0617,0259, 0924 за услугиСумма 12 октября 2028 г.В т.ч. НДС(20%) 1810000.00 (перевозка грузов)
24882	07.11.2024	2410,00	Оплата за Антистатик Лира 200мл по счету 81634264663559620880 от 10/02/2026г. Сумма 2410,00
24883	07.11.2024	1050.00	штраф
24884	07.11.2024	730.00	Оплата за Туалетная бумага Papia Балийский цветок 3 слоя 8шт. по счету 78669758027682143145 от 09/07/2024г. Сумма 730.00
24885	07.11.2024	41600,00	За оказание услуг по договору №7-03400/24 от 25 февраля 2027
24886	07.11.2024	2390.00	Оплата за Фольга алюминиевая Liberhaus бытовая особо толщина 14 микрон 10м по счету 46976398880959135943 от 30/05/2027г. Сумма 2390.00
24887	07.11.2024	1610.00	Оплата за Суперклей Liberhaus гель 3г по счету 82481303870618038273 от 20/07/2025г. Сумма 1610.00
24888	07.11.2024	3580.00	Перевод себе
24889	07.11.2024	50000,00	Оплата за консультирование в сфере информационных технологий по договору №Е00359/13 от 16.03.2028 г.
24890	07.11.2024	23500,00	Оплата за консультирование в сфере информационных технологий по договору №9-04669/38 от 01 июля 2025 г.
24891	07.11.2024	3340,00	Оплата за Кондиционер Вернель Детский для белья концентрированный 910мл по счету 74678085897407201735 от 20/06/2028 Сумма 3340,00
24892	07.11.2024	39000-00	За тур.поездку по договору №Д01987/06 от 19.02.2024г.
24893	07.11.2024	154000000-00	Приобретение недвижимости по адресу г. Абакан, Дорожная ул., д. 6 по договору №Г04600 от 02 марта 2023
24894	07.11.2024	4340000,00	Оплата по договору процентного займа (20%) №51-01814 от 27.07.2023г.. Без НДС
24895	07.11.2024	35100,00	Оплата за ж/д, авиабилеты и проживание по счету 32308120703738504834 от 2028-07-18 на основании договора №Б03978/44 от 14.10.2026 г.
24896	07.11.2024	1130000,00	Оплата по договору №02568Г от 2026-09-10, счету 0634 от 2026-09-10 за "Дымовские колбасы".Сумма 1130000,00 В т.ч. НДС 20% 188333,33
24897	07.11.2024	412000000-00	Возврат денежных средств по договору займа №Г-04108/32 от 13 июня 2024г. Без НДС
24898	07.11.2024	36300,00	Оплата минеральной питьевой воды по счету 34680362997757825995 от 14 марта 2028 Сумма 36300,00 без учета НДС
24899	07.11.2024	33000,00	Оплата за ж/д, авиабилеты и проживание по счету 87523312954941953640 от 23 ноября 2028г на основании договора №13Б-03523 от 14.01.2025
24900	07.11.2024	3920000,00	Покупка продовольственных товаров
24901	07.11.2024	21400-00	Оплата по Договору №Б04010 от 08.01.2027 г.за бухгалтерское сопровождение в счет задолженности
24902	07.11.2024	3780,00	Комиссия за справку о движении по счету (обороты) по письменному запросу клиента п.1.1.6 согласно
24903	07.11.2024	1410-00	Перевод средств на собственный счет
24904	07.11.2024	4710000-00	За строительные работы по адресу г. Кемерово, Западная ул., д. 21 по договору №29-01059 от 24.11.2024
24905	07.11.2024	4990,00	государственная пошлина
24906	07.11.2024	1330.00	Оплата коммунальных услуг
24907	07.11.2024	5300,00	Оплата по товарой накладной за 100 штук пачек кофе Lavaza по счету 0917 от 10/11/2024г. .Сумма 5300,00 В т.ч. НДС 20% 883,33
24908	07.11.2024	2120,00	Оплата за Пластины от комаров Mosquitall Нежная Защита для детей 10шт. по счету 08050928535491876464 от 13.06.2026г. Сумма 2120,00
24909	07.11.2024	1930-00	Оплата за Банка Liberhaus для сыпучих продуктов 1.1л по счету 98267831822501115650 от 25.08.2025г. Сумма 1930-00
24910	07.11.2024	1530000-00	Предоставление кредита по договору №1-04336/72 от 18.03.2026г (приобретение товаров длительного пользования)
24911	07.11.2024	40000.00	Оплата за консультирование в сфере информационных технологий по договору №Б00848/29 от 28 мая 2026г
24912	07.11.2024	630,00	Оплата за Печенье Oreo с какао и ванильной начинкой 228г по счету 55964672963703689529 от 27 ноября 2026г Сумма 630,00
24913	07.11.2024	2410,00	Перевод собственных средств себе
24914	07.11.2024	45600,00	Оплата обучения по договору №В02956 от 09.04.2028г
24915	07.11.2024	58000000.00	Оплата ДКП №59Е-04296 от 2025.01.26 за коттедж №03 в поселке "Благовещенское"
24916	07.11.2024	4180000-00	Оплата по счету № 0643 от 06.02.2026г. за аренду помещения по договору субаренды б/н от 2023.10.30
24917	07.11.2024	25200,00	Алименты
24918	07.11.2024	1900.00	Оплата за Средство для мытья посуды Fairy Нежные руки ромашка и витамин Е 900мл по счету 85160604488720154478 от 27.05.2025г. Сумма 1900.00
24919	07.11.2024	1740000-00	Оплата по счету 0211,0212,0213 от 08.07.2024 (в рамках договора финансовой аренды №Г03468/22 от 05/09/2023). В т.ч. НДС(20%) 290000-00
24920	07.11.2024	2280000.00	3й лизинговый платеж по договору №В-03561/08 от 10/01/2025. В т.ч. НДС(20%) 380000.0
24921	07.11.2024	266000000-00	Предоставление денежных средств по договору займа №53-04770 от 2023.12.05. Без НДС
24922	07.11.2024	1910000,00	Оплата по договору б/н от 01 января 2024 г., счету 0312 от 01 января 2024 г. за "Дымовские колбасы".Сумма 1910000,00 В т.ч. НДС 20% 318333,33
24923	07.11.2024	2830-00	Комиссия за срочные платежи в валюте Российской Федерации на счета в другие кредитные организации
24924	07.11.2024	4360000.00	Предоставление кредита по договору №499 от 30.07.2026г. (приобретение товаров длительного пользования)
24925	07.11.2024	4960,00	Оплата за Средство для мытья посуды Fairy Нежные руки ромашка и витамин Е 900мл по счету 90091068174795397220 от 24.01.2024 г. Сумма 4960,00
24926	07.11.2024	13000,00	Алименты
24927	07.11.2024	2030000-00	Оплата по договору б/н от 04 июня 2026 г., счету 0601 от 04 июня 2026 г. за "Дымовские колбасы".Сумма 2030000-00 В т.ч. НДС 20% 338333-33
24928	07.11.2024	43700-00	За тур.поездку по договору №84Б-03625 от 08.02.2027 г.
24929	07.11.2024	4470,00	Комиссия за справку о наличии (отсутствии) ссудной задолженности по письменному запросу клиента
24930	07.11.2024	47400.00	За юридические услуги по договору №60-02811 от 03 апреля 2023 г.
24931	07.11.2024	580.00	Перевод собственных средств на собственный счет
24932	07.11.2024	47400,00	За медицинское обслуживание по договору №4-02993/97 от 13/08/2023
24933	07.11.2024	1590-00	Комиссия за справку о наличии (отсутствии) ссудной задолженности по письменному запросу клиента
24934	07.11.2024	4910000.00	4й лизинговый платеж по договору №55-04244 от 19.12.2025 г.. В т.ч. НДС(20%) 818333.33
24935	07.11.2024	32100,00	За транспортировку, перевозка грузовым транспортом из г. Курган в г. Димитровград по договору №78-00588Д от 03.04.2027
24936	07.11.2024	31300,00	Оплата за ж/д, авиабилеты и проживание по счету 35264955755889845330 от 2024-12-04 на основании договора 68.162366-БЕ от 08 апреля 2026
24937	07.11.2024	4320000,00	Предоплата за автозапчасти по счету 0407 от 15.07.2028 года; Договор №489 от 12.03.2028г
24938	07.11.2024	3970.00	Комиссия за платежи в валюте Российской Федерации на счета физических лиц в другие кредитные организации
24939	07.11.2024	1050.00	Оплата за Чистящие средства для мебели и ковров по счету 05340833252733926735 от 24.12.2023г Сумма 1050.00
24940	07.11.2024	2530000,00	оплата по договору №04417Г от 08/03/2023 за ЖКТМСумма 2530000,00В т.ч. НДС(20%) 421666,66
24941	07.11.2024	4700-00	Оплата за Киви по счету 95221425044882100795 от 01 ноября 2025 г. Сумма 4700-00
24942	07.11.2024	48900.00	Доплата по счету №045 от 28 мая 2025 аренда помещения в января 2024 г. Договор №В-00389/20 от 15.07.2023
24943	07.11.2024	45500.00	Оплата за программирование блока фары Mercedes VIN A007642266. Работы выполнялись по з/н №9-00753/93
24944	07.11.2024	28100,00	Оплата за ж/д, авиабилеты и проживание по счету 38804225763955531010 от 16/09/2027 на основании договора №15А-04729 от 02 ноября 2027 г.
24945	07.11.2024	3270,00	Оплата за Мыло хозяйственное по счету 07611395789989880297 от 02.06.2024 Сумма 3270,00
24946	07.11.2024	1030,00	Оплата по Счету 0621 от 22/04/2026г. за банковские сборы Сумма 1030,00 Без налога (НДС)
24947	07.11.2024	690.00	Оплата за Перец Kotanyi душистый горошком 15г по счету 19087145408136487062 от 15.10.2025 Сумма 690.00
24948	07.11.2024	11200,00	Оплата обучения по договору №69-00334Е от 29.12.2027 г.
24949	07.11.2024	23100-00	Оплата за ж/д, авиабилеты и проживание по счету 74637351798771039404 от 2028.09.22 на основании договора №51-04291Е от 30.09.2024г.
24950	07.11.2024	39800,00	Комиссия АКБ "Первый банк" (АО) за изготовление по запросу клиента ведомости банковского контроля по операциям в рамках конртакта
24951	07.11.2024	1770-00	Перевод средств на собственный счет
24952	07.11.2024	283000000.00	Возврат денежных средств по договору займа №2-00285/04 от 23 июня 2024 г.. Без НДС
24953	07.11.2024	36600,00	Оплата по счетам 0086,0087,0088 от 23 ноября 2027 (за бетон марки М300)Сумма 36600,00 В т.ч. НДС 20% 6100,0
24954	07.11.2024	2610-00	Оплата за Шницель свиной Рестория охлажденный 400г по счету 37719193792491043333 от 03 июня 2025 Сумма 2610-00
24955	07.11.2024	1560.00	штраф
24956	07.11.2024	4110.00	Оплата за Станок Endeavor для бритья женский одноразовый 2 лезвия 5шт. по счету 79996975640416917339 от 24.08.2024г Сумма 4110.00
24957	07.11.2024	2100000.00	Паевой взнос в жилищно-строительный кооператив с целью приобретения права собственности на жилое помещение по адресу г. Одинцово, Первомайская ул., д. 15
24958	07.11.2024	28600.00	Покупка орг.техники
24959	07.11.2024	3090,00	Оплата за Зубная паста Colgate защита от кариеса свежая мята 100мл по счету 35297947460095447877 от 18.01.2027 Сумма 3090,00
24960	07.11.2024	37500.00	За медицинское обслуживание по договору №19-01378 от 25 июля 2023г
24961	07.11.2024	4340000.00	Оплата по договору процентного займа №Б-03652/25 от 2023-01-08. Без НДС
24962	07.11.2024	4400000.00	Оплата по договору процентного займа (20%) №95-01012 от 02/09/2024. Без НДС
24963	07.11.2024	2220000-00	Оплата за запчасти по договору поставки №76-01820 от 11.09.2024г (ГБД 0968 АО Автодом Ауди по счету №0194
24964	07.11.2024	2480-00	Оплата гос. услуги
24965	07.11.2024	940000-00	Пополнение оборотных средств. НДС не облагается.
24966	07.11.2024	1210.00	налоги
24967	07.11.2024	4190.00	Оплата за Порошок стиральный Ушастый нянь для детского белья 400г по счету 66070765969283773386 от 14.10.2023г. Сумма 4190.00
24968	07.11.2024	16200-00	За тур.поездку по договору №70-00541Б от 11.10.2025 г.
24969	07.11.2024	1350.00	Оплата за Кружка Пластишка детская в ассортименте 180мл по счету 43878223498096355903 от 07 марта 2028г Сумма 1350.00
24970	07.11.2024	1430.00	Оплата за Дезодорант Seasons для обуви 100мл по счету 33476079593661978692 от 06.02.2024 г. Сумма 1430.00
24971	07.11.2024	13400,00	За медицинское обслуживание по договору 29.227541-АА от 16.04.2025г.
24972	07.11.2024	15500,00	Оплата по Счету 0546 от 26.09.2024г за возмещаемые расходы Сумма 15500,00 в том числе НДС(20%) 2583,33
24973	07.11.2024	34700,00	За оказание услуг по договору №Д03259/05 от 13 июня 2028 г.
24974	07.11.2024	1280,00	НДС от комиссии за выполнение функций агента валютного контроля по операциям в рамках контракта
24975	07.11.2024	3900000-00	Оплата по договору №65А-04103 от 10/01/2027, счету 0528 от 10/01/2027 за "Дымовские колбасы".Сумма 3900000-00 В т.ч. НДС 20% 650000-00
24976	07.11.2024	45900.00	За транспортировку, перевозка автомобилем из г. Коломна в г. Энгельс по договору №11-01991Г от 10.02.2024
24977	07.11.2024	2660000.00	Обеспечительный платеж за виллу,договор №А03982 от 18.04.2025 г.
24978	07.11.2024	10900,00	Алименты
24979	07.11.2024	2390,00	Комиссия за срочные платежи в валюте Российской Федерации на счета в другие кредитные организации
24980	07.11.2024	2740,00	Оплата за Паста Балтийский Берег Creme Le Mare сливочная из морепродуктов 150г по счету 15700535903288330837 от 03.11.2027 Сумма 2740,00
24981	07.11.2024	1180,00	Оплата за Полотенце Econta 70х140см в ассортименте по счету 99073952786839212060 от 05 июня 2023 г. Сумма 1180,00
24982	07.11.2024	185000000.00	Возврат денежных средств по договору займа №14Б-03793 от 06.02.2023 г.. Без НДС
24983	07.11.2024	2120-00	Оплата налога
24984	07.11.2024	2930000.00	Оплата по счету 0564,0565,0566 от 26.03.2024 (в рамках договора финансовой аренды №48В-00714 от 03.04.2025 г.). В т.ч. НДС(20%) 488333.33
24985	07.11.2024	3650.00	Оплата за Фарш говяжий Рестория 400г по счету 09606916704625586248 от 20.11.2024 Сумма 3650.00
24986	07.11.2024	3310000-00	Оплата по договору лизинга №В04842 от 11.11.2025г., акт приема-передачи 0292 от 04.11.2024г. В т.ч. НДС(20%) 551666-66
24987	07.11.2024	4710-00	Оплата за Чай травяной Honey Kid яблоко, липовый цвет и мелисса с 4 месяцев 85г по счету 30679815615132987986 от 14/07/2027г. Сумма 4710-00
24988	07.11.2024	570,00	Комиссионное вознаграждение за валютный перевод.
24989	07.11.2024	35800-00	Оплата по сч. 237 от 14 сентября 2026, за транспортные услуги НДС не облагается.
24990	07.11.2024	4180-00	Оплата за Конфеты Красный Октябрь Мишка косолапый 200г по счету 79844010093683622986 от 24/09/2025г. Сумма 4180-00
24991	07.11.2024	4650,00	государственная пошлина
24992	07.11.2024	248000000-00	По предвариельному договору №Б03411/33 от 27.09.2024 за квартиру в ЖК по адресу г. Бердск, Ленина ул., д. 20
24993	07.11.2024	36400,00	За участие в конференции в г. Саранск по договору №48Г-02240 от 27.09.2026 г.
24994	07.11.2024	520000,00	Оплата по договору №А02682 от 07 декабря 2026г, за сырьё для пищевой промышленности в т.ч. НДС 20% 86666,66
24995	07.11.2024	4560000-00	Оплата по договору процентного займа №46-04624А от 14.04.2023г.. Без НДС
24996	07.11.2024	3300000,00	Оплата по договору №Е01905 от 25.02.2023. сырье для пвадСумма 3300000,00В т.ч. НДС(20%) 550000,0
24997	07.11.2024	2270,00	гос.услуга
24998	07.11.2024	1750000.00	Предоставление кредита по договору №Д-00803/03 от 05.07.2023г (приобретение недвижимости)
24999	07.11.2024	3560.00	Оплата гос. пошлины
25000	07.11.2024	2910.00	Оплата за Подушечки Любятово с шоколадной начинкой 220г по счету 73369638243870515551 от 06.03.2027 Сумма 2910.00
